Run,Pe,FER
722,0.225,0.0
722,0.25,0.02734375
722,0.275,0.73046875
722,0.3,0.859375
723,0.2,0.0
723,0.225,0.0
723,0.25,0.0048828125
723,0.275,0.740234375
723,0.3,0.87890625
724,0.2,0.0
724,0.225,0.0
724,0.25,0.025390625
724,0.275,0.6630859375
724,0.3,0.8427734375
725,0.2,0.0
725,0.225,0.0
725,0.25,0.048828125
725,0.275,0.6181640625
725,0.3,0.87890625
726,0.2,0.0
726,0.225,0.0
726,0.25,0.0263671875
726,0.275,0.666015625
726,0.3,0.87890625
727,0.2,0.0
727,0.225,0.0
727,0.25,0.001953125
727,0.275,0.6650390625
727,0.3,0.8740234375
728,0.2,0.0009765625
728,0.225,0.0
728,0.25,0.0185546875
728,0.275,0.7197265625
728,0.3,0.87890625
729,0.2,0.0
729,0.225,0.0
729,0.25,0.0
729,0.275,0.6826171875
729,0.3,0.86328125
730,0.2,0.0
730,0.225,0.0048828125
730,0.25,0.0048828125
730,0.275,0.767578125
730,0.3,0.8837890625
731,0.2,0.0
731,0.225,0.0
731,0.25,0.021484375
731,0.275,0.7421875
731,0.3,0.884765625
732,0.2,0.0
732,0.225,0.0029296875
732,0.25,0.04296875
732,0.275,0.7080078125
732,0.3,0.884765625
733,0.2,0.001953125
733,0.225,0.00390625
733,0.25,0.017578125
733,0.275,0.712890625
733,0.3,0.8798828125
734,0.2,0.0
734,0.225,0.00390625
734,0.25,0.0146484375
734,0.275,0.728515625
734,0.3,0.8623046875
735,0.2,0.0
735,0.225,0.0
735,0.25,0.0146484375
735,0.275,0.7177734375
735,0.3,0.8828125
736,0.2,0.0
736,0.225,0.00390625
736,0.25,0.03125
736,0.275,0.701171875
736,0.3,0.8740234375
737,0.2,0.0
737,0.225,0.0
737,0.25,0.0107421875
737,0.275,0.646484375
737,0.3,0.8759765625
738,0.2,0.0
738,0.225,0.0
738,0.25,0.0068359375
738,0.275,0.7265625
738,0.3,0.8623046875
739,0.2,0.0
739,0.225,0.0048828125
739,0.25,0.013671875
739,0.275,0.7041015625
739,0.3,0.8896484375
740,0.2,0.0
740,0.225,0.0009765625
740,0.25,0.013671875
740,0.275,0.703125
740,0.3,0.8662109375
741,0.2,0.0
741,0.225,0.0068359375
741,0.25,0.0302734375
741,0.275,0.6552734375
741,0.3,0.849609375
742,0.2,0.0
742,0.225,0.0048828125
742,0.25,0.015625
742,0.275,0.732421875
742,0.3,0.8837890625
743,0.2,0.0
743,0.225,0.0
743,0.25,0.0244140625
743,0.275,0.6982421875
743,0.3,0.857421875
744,0.2,0.0
744,0.225,0.0
744,0.25,0.0048828125
744,0.275,0.705078125
744,0.3,0.8798828125
745,0.2,0.0
745,0.225,0.0
745,0.25,0.0087890625
745,0.275,0.6962890625
745,0.3,0.892578125
746,0.2,0.0
746,0.225,0.0009765625
746,0.25,0.0322265625
746,0.275,0.71875
746,0.3,0.8779296875
747,0.2,0.0
747,0.225,0.0029296875
747,0.25,0.021484375
747,0.275,0.7294921875
747,0.3,0.9013671875
748,0.2,0.0
748,0.225,0.0
748,0.25,0.0234375
748,0.275,0.677734375
748,0.3,0.8740234375
749,0.2,0.0
749,0.225,0.0
749,0.25,0.017578125
749,0.275,0.67578125
749,0.3,0.8837890625
750,0.2,0.0
750,0.225,0.005859375
750,0.25,0.0078125
750,0.275,0.76171875
750,0.3,0.8837890625
751,0.2,0.0
751,0.225,0.0
751,0.25,0.0068359375
751,0.275,0.7216796875
751,0.3,0.8642578125
752,0.2,0.0029296875
752,0.225,0.0
752,0.25,0.01953125
752,0.275,0.73046875
752,0.3,0.8818359375
753,0.2,0.0
753,0.225,0.0
753,0.25,0.0322265625
753,0.275,0.7060546875
753,0.3,0.876953125
754,0.2,0.00390625
754,0.225,0.0029296875
754,0.25,0.01171875
754,0.275,0.69921875
754,0.3,0.8505859375
755,0.2,0.0
755,0.225,0.0
755,0.25,0.05078125
755,0.275,0.7333984375
755,0.3,0.869140625
756,0.2,0.0029296875
756,0.225,0.0009765625
756,0.25,0.0
756,0.275,0.662109375
756,0.3,0.8544921875
757,0.2,0.0
757,0.225,0.0
757,0.25,0.0205078125
757,0.275,0.6787109375
757,0.3,0.8681640625
758,0.2,0.0
758,0.225,0.0048828125
758,0.25,0.03125
758,0.275,0.69921875
758,0.3,0.8681640625
759,0.2,0.0
759,0.225,0.00390625
759,0.25,0.0205078125
759,0.275,0.7041015625
759,0.3,0.861328125
760,0.2,0.0
760,0.225,0.0048828125
760,0.25,0.0
760,0.275,0.7158203125
760,0.3,0.875
761,0.2,0.0
761,0.225,0.0
761,0.25,0.01171875
761,0.275,0.68359375
761,0.3,0.8876953125
762,0.2,0.0
762,0.225,0.0029296875
762,0.25,0.0126953125
762,0.275,0.7158203125
762,0.3,0.8779296875
763,0.2,0.0
763,0.225,0.0
763,0.25,0.0
763,0.275,0.7216796875
763,0.3,0.8623046875
764,0.2,0.0
764,0.225,0.0
764,0.25,0.046875
764,0.275,0.7236328125
764,0.3,0.8681640625
765,0.2,0.0
765,0.225,0.0
765,0.25,0.0380859375
765,0.275,0.7294921875
765,0.3,0.84765625
766,0.2,0.0
766,0.225,0.005859375
766,0.25,0.0126953125
766,0.275,0.6474609375
766,0.3,0.876953125
767,0.2,0.0
767,0.225,0.0
767,0.25,0.025390625
767,0.275,0.66796875
767,0.3,0.865234375
768,0.2,0.001953125
768,0.225,0.0
768,0.25,0.015625
768,0.275,0.7197265625
768,0.3,0.8623046875
769,0.2,0.0
769,0.225,0.0009765625
769,0.25,0.01171875
769,0.275,0.6982421875
769,0.3,0.8525390625
770,0.2,0.0
770,0.225,0.0009765625
770,0.25,0.025390625
770,0.275,0.720703125
770,0.3,0.875
771,0.2,0.0
771,0.225,0.005859375
771,0.25,0.0
771,0.275,0.6728515625
771,0.3,0.880859375
772,0.2,0.0
772,0.225,0.0029296875
772,0.25,0.009765625
772,0.275,0.6201171875
772,0.3,0.861328125
773,0.2,0.0
773,0.225,0.0
773,0.25,0.0205078125
773,0.275,0.7001953125
773,0.3,0.8740234375
774,0.2,0.0
774,0.225,0.01171875
774,0.25,0.021484375
774,0.275,0.69140625
774,0.3,0.861328125
775,0.2,0.0
775,0.225,0.0029296875
775,0.25,0.029296875
775,0.275,0.71484375
775,0.3,0.8876953125
776,0.2,0.0
776,0.225,0.0
776,0.25,0.01171875
776,0.275,0.763671875
776,0.3,0.8818359375
777,0.2,0.0
777,0.225,0.0
777,0.25,0.0068359375
777,0.275,0.70703125
777,0.3,0.86328125
778,0.2,0.0009765625
778,0.225,0.0
778,0.25,0.0
778,0.275,0.716796875
778,0.3,0.87109375
779,0.2,0.0
779,0.225,0.0
779,0.25,0.0
779,0.275,0.6728515625
779,0.3,0.8681640625
780,0.2,0.0
780,0.225,0.0
780,0.25,0.0205078125
780,0.275,0.658203125
780,0.3,0.8779296875
781,0.2,0.0
781,0.225,0.0
781,0.25,0.0
781,0.275,0.703125
781,0.3,0.87890625
782,0.2,0.0
782,0.225,0.0
782,0.25,0.02734375
782,0.275,0.6708984375
782,0.3,0.8740234375
783,0.2,0.0
783,0.225,0.0029296875
783,0.25,0.0263671875
783,0.275,0.7041015625
783,0.3,0.865234375
784,0.2,0.0009765625
784,0.225,0.00390625
784,0.25,0.0126953125
784,0.275,0.7158203125
784,0.3,0.8671875
785,0.2,0.0
785,0.225,0.0048828125
785,0.25,0.01171875
785,0.275,0.70703125
785,0.3,0.892578125
786,0.2,0.0
786,0.225,0.0029296875
786,0.25,0.0107421875
786,0.275,0.7021484375
786,0.3,0.8466796875
787,0.2,0.0
787,0.225,0.0
787,0.25,0.0
787,0.275,0.6767578125
787,0.3,0.869140625
788,0.2,0.0
788,0.225,0.0029296875
788,0.25,0.0078125
788,0.275,0.73046875
788,0.3,0.8603515625
789,0.2,0.0
789,0.225,0.0
789,0.25,0.0234375
789,0.275,0.7158203125
789,0.3,0.884765625
790,0.2,0.0
790,0.225,0.0
790,0.25,0.021484375
790,0.275,0.7294921875
790,0.3,0.8564453125
791,0.2,0.0029296875
791,0.225,0.009765625
791,0.25,0.041015625
791,0.275,0.7373046875
791,0.3,0.857421875
792,0.2,0.0
792,0.225,0.0
792,0.25,0.0166015625
792,0.275,0.6904296875
792,0.3,0.873046875
793,0.2,0.0
793,0.225,0.0
793,0.25,0.0048828125
793,0.275,0.7177734375
793,0.3,0.8671875
794,0.2,0.0
794,0.225,0.0
794,0.25,0.0126953125
794,0.275,0.681640625
794,0.3,0.8720703125
795,0.2,0.0
795,0.225,0.0029296875
795,0.25,0.00390625
795,0.275,0.6884765625
795,0.3,0.8583984375
796,0.2,0.0
796,0.225,0.0
796,0.25,0.0205078125
796,0.275,0.693359375
796,0.3,0.87109375
797,0.2,0.0
797,0.225,0.0
797,0.25,0.0166015625
797,0.275,0.6689453125
797,0.3,0.849609375
798,0.2,0.0
798,0.225,0.0009765625
798,0.25,0.0048828125
798,0.275,0.6708984375
798,0.3,0.8818359375
799,0.2,0.0
799,0.225,0.0
799,0.25,0.0
799,0.275,0.7451171875
799,0.3,0.8701171875
800,0.2,0.0
800,0.225,0.00390625
800,0.25,0.0107421875
800,0.275,0.7236328125
800,0.3,0.892578125
801,0.2,0.0
801,0.225,0.001953125
801,0.25,0.013671875
801,0.275,0.70703125
801,0.3,0.8505859375
802,0.2,0.0
802,0.225,0.0029296875
802,0.25,0.009765625
802,0.275,0.6904296875
802,0.3,0.8486328125
803,0.2,0.0
803,0.225,0.001953125
803,0.25,0.0166015625
803,0.275,0.681640625
803,0.3,0.8828125
804,0.2,0.0
804,0.225,0.0
804,0.25,0.0
804,0.275,0.666015625
804,0.3,0.884765625
805,0.2,0.0
805,0.225,0.0
805,0.25,0.0078125
805,0.275,0.673828125
805,0.3,0.869140625
806,0.2,0.0
806,0.225,0.00390625
806,0.25,0.0
806,0.275,0.6884765625
806,0.3,0.873046875
807,0.2,0.0009765625
807,0.225,0.0
807,0.25,0.0185546875
807,0.275,0.6865234375
807,0.3,0.8671875
808,0.2,0.0
808,0.225,0.0
808,0.25,0.0
808,0.275,0.7109375
808,0.3,0.857421875
809,0.2,0.0
809,0.225,0.00390625
809,0.25,0.0068359375
809,0.275,0.693359375
809,0.3,0.8662109375
810,0.2,0.0
810,0.225,0.01171875
810,0.25,0.01171875
810,0.275,0.642578125
810,0.3,0.8642578125
811,0.2,0.0
811,0.225,0.0
811,0.25,0.0
811,0.275,0.6611328125
811,0.3,0.8681640625
812,0.2,0.0
812,0.225,0.001953125
812,0.25,0.0185546875
812,0.275,0.6943359375
812,0.3,0.880859375
813,0.2,0.0
813,0.225,0.0009765625
813,0.25,0.064453125
813,0.275,0.677734375
813,0.3,0.8779296875
814,0.2,0.0
814,0.225,0.0
814,0.25,0.046875
814,0.275,0.70703125
814,0.3,0.87890625
815,0.2,0.0
815,0.225,0.0
815,0.25,0.0
815,0.275,0.681640625
815,0.3,0.865234375
816,0.2,0.0
816,0.225,0.0
816,0.25,0.0126953125
816,0.275,0.7109375
816,0.3,0.8798828125
817,0.2,0.0009765625
817,0.225,0.0087890625
817,0.25,0.017578125
817,0.275,0.634765625
817,0.3,0.8740234375
818,0.2,0.0
818,0.225,0.0
818,0.25,0.025390625
818,0.275,0.6689453125
818,0.3,0.8466796875
819,0.2,0.0
819,0.225,0.0
819,0.25,0.0146484375
819,0.275,0.734375
819,0.3,0.8525390625
820,0.2,0.0
820,0.225,0.0029296875
820,0.25,0.0185546875
820,0.275,0.677734375
820,0.3,0.865234375
821,0.2,0.0
821,0.225,0.0
821,0.25,0.041015625
821,0.275,0.7216796875
821,0.3,0.8759765625
822,0.2,0.0
822,0.225,0.0
822,0.25,0.017578125
822,0.275,0.6552734375
822,0.3,0.87109375
823,0.2,0.0
823,0.225,0.0009765625
823,0.25,0.00390625
823,0.275,0.6845703125
823,0.3,0.8505859375
824,0.2,0.0
824,0.225,0.001953125
824,0.25,0.0126953125
824,0.275,0.71484375
824,0.3,0.8798828125
825,0.2,0.0
825,0.225,0.0029296875
825,0.25,0.0283203125
825,0.275,0.7294921875
825,0.3,0.8720703125
826,0.2,0.0
826,0.225,0.0048828125
826,0.25,0.0126953125
826,0.275,0.7197265625
826,0.3,0.8759765625
827,0.2,0.0
827,0.225,0.0009765625
827,0.25,0.0
827,0.275,0.6845703125
827,0.3,0.857421875
828,0.2,0.0
828,0.225,0.0
828,0.25,0.0302734375
828,0.275,0.7158203125
828,0.3,0.8720703125
829,0.2,0.0
829,0.225,0.0048828125
829,0.25,0.0
829,0.275,0.6396484375
829,0.3,0.86328125
830,0.2,0.0
830,0.225,0.0029296875
830,0.25,0.0087890625
830,0.275,0.6416015625
830,0.3,0.8603515625
831,0.2,0.0
831,0.225,0.0
831,0.25,0.0126953125
831,0.275,0.7236328125
831,0.3,0.8701171875
832,0.2,0.0
832,0.225,0.005859375
832,0.25,0.064453125
832,0.275,0.69140625
832,0.3,0.8876953125
833,0.2,0.0
833,0.225,0.0029296875
833,0.25,0.0126953125
833,0.275,0.6982421875
833,0.3,0.8623046875
834,0.2,0.0
834,0.225,0.0
834,0.25,0.017578125
834,0.275,0.7138671875
834,0.3,0.880859375
835,0.2,0.0
835,0.225,0.005859375
835,0.25,0.0126953125
835,0.275,0.6982421875
835,0.3,0.8857421875
836,0.2,0.0
836,0.225,0.0
836,0.25,0.0
836,0.275,0.7001953125
836,0.3,0.8642578125
837,0.2,0.0
837,0.225,0.001953125
837,0.25,0.0
837,0.275,0.7314453125
837,0.3,0.87890625
838,0.2,0.0
838,0.225,0.0
838,0.25,0.0048828125
838,0.275,0.6748046875
838,0.3,0.861328125
839,0.2,0.0
839,0.225,0.0029296875
839,0.25,0.01953125
839,0.275,0.703125
839,0.3,0.8623046875
840,0.2,0.0
840,0.225,0.0009765625
840,0.25,0.015625
840,0.275,0.6787109375
840,0.3,0.888671875
841,0.2,0.0
841,0.225,0.0
841,0.25,0.01171875
841,0.275,0.72265625
841,0.3,0.8662109375
842,0.2,0.001953125
842,0.225,0.0
842,0.25,0.0
842,0.275,0.7138671875
842,0.3,0.8544921875
843,0.2,0.0029296875
843,0.225,0.00390625
843,0.25,0.0
843,0.275,0.7158203125
843,0.3,0.8759765625
844,0.2,0.0
844,0.225,0.0
844,0.25,0.0126953125
844,0.275,0.6396484375
844,0.3,0.8544921875
845,0.2,0.0
845,0.225,0.0
845,0.25,0.0234375
845,0.275,0.7021484375
845,0.3,0.857421875
846,0.2,0.0
846,0.225,0.0
846,0.25,0.01171875
846,0.275,0.732421875
846,0.3,0.8720703125
847,0.2,0.0
847,0.225,0.0
847,0.25,0.0205078125
847,0.275,0.7099609375
847,0.3,0.8623046875
848,0.2,0.0
848,0.225,0.0
848,0.25,0.01171875
848,0.275,0.66796875
848,0.3,0.8837890625
849,0.2,0.0
849,0.225,0.0
849,0.25,0.0302734375
849,0.275,0.69921875
849,0.3,0.8779296875
850,0.2,0.0
850,0.225,0.0
850,0.25,0.0
850,0.275,0.7392578125
850,0.3,0.8662109375
851,0.2,0.0
851,0.225,0.0
851,0.25,0.01171875
851,0.275,0.7333984375
851,0.3,0.849609375
852,0.2,0.0
852,0.225,0.0
852,0.25,0.037109375
852,0.275,0.6630859375
852,0.3,0.8642578125
853,0.2,0.0
853,0.225,0.0029296875
853,0.25,0.04296875
853,0.275,0.7177734375
853,0.3,0.841796875
854,0.2,0.0
854,0.225,0.0
854,0.25,0.01953125
854,0.275,0.6728515625
854,0.3,0.86328125
855,0.2,0.0
855,0.225,0.0009765625
855,0.25,0.01953125
855,0.275,0.6982421875
855,0.3,0.8740234375
856,0.2,0.00390625
856,0.225,0.0009765625
856,0.25,0.0380859375
856,0.275,0.771484375
856,0.3,0.86328125
857,0.2,0.0
857,0.225,0.0
857,0.25,0.0439453125
857,0.275,0.716796875
857,0.3,0.876953125
858,0.2,0.0
858,0.225,0.0
858,0.25,0.0
858,0.275,0.7197265625
858,0.3,0.8837890625
859,0.2,0.0
859,0.225,0.0009765625
859,0.25,0.005859375
859,0.275,0.7197265625
859,0.3,0.8642578125
860,0.2,0.0
860,0.225,0.0
860,0.25,0.0
860,0.275,0.6630859375
860,0.3,0.859375
861,0.2,0.0
861,0.225,0.0
861,0.25,0.02734375
861,0.275,0.67578125
861,0.3,0.87890625
862,0.2,0.0
862,0.225,0.001953125
862,0.25,0.0078125
862,0.275,0.6787109375
862,0.3,0.861328125
863,0.2,0.0
863,0.225,0.001953125
863,0.25,0.0205078125
863,0.275,0.6904296875
863,0.3,0.8701171875
864,0.2,0.0
864,0.225,0.0
864,0.25,0.0
864,0.275,0.724609375
864,0.3,0.8564453125
865,0.2,0.0
865,0.225,0.0
865,0.25,0.0126953125
865,0.275,0.71875
865,0.3,0.8662109375
866,0.2,0.0
866,0.225,0.0
866,0.25,0.0
866,0.275,0.6826171875
866,0.3,0.8642578125
867,0.2,0.0
867,0.225,0.0009765625
867,0.25,0.0185546875
867,0.275,0.748046875
867,0.3,0.875
868,0.2,0.0
868,0.225,0.00390625
868,0.25,0.0087890625
868,0.275,0.6943359375
868,0.3,0.8876953125
869,0.2,0.0
869,0.225,0.0
869,0.25,0.0
869,0.275,0.7333984375
869,0.3,0.876953125
870,0.2,0.0
870,0.225,0.0
870,0.25,0.04296875
870,0.275,0.677734375
870,0.3,0.87890625
871,0.2,0.0
871,0.225,0.0
871,0.25,0.017578125
871,0.275,0.611328125
871,0.3,0.8857421875
872,0.2,0.0029296875
872,0.225,0.0
872,0.25,0.0234375
872,0.275,0.69140625
872,0.3,0.87109375
873,0.2,0.0
873,0.225,0.0
873,0.25,0.0068359375
873,0.275,0.728515625
873,0.3,0.8740234375
874,0.2,0.0
874,0.225,0.001953125
874,0.25,0.0234375
874,0.275,0.65625
874,0.3,0.8603515625
875,0.2,0.0
875,0.225,0.0
875,0.25,0.0185546875
875,0.275,0.712890625
875,0.3,0.8671875
876,0.2,0.0
876,0.225,0.0029296875
876,0.25,0.0
876,0.275,0.7158203125
876,0.3,0.8662109375
877,0.2,0.0
877,0.225,0.005859375
877,0.25,0.0
877,0.275,0.6806640625
877,0.3,0.8798828125
878,0.2,0.0
878,0.225,0.0
878,0.25,0.0078125
878,0.275,0.6865234375
878,0.3,0.87890625
879,0.2,0.0
879,0.225,0.001953125
879,0.25,0.0
879,0.275,0.70703125
879,0.3,0.85546875
880,0.2,0.0029296875
880,0.225,0.0
880,0.25,0.0146484375
880,0.275,0.73046875
880,0.3,0.86328125
881,0.2,0.0
881,0.225,0.0
881,0.25,0.009765625
881,0.275,0.7275390625
881,0.3,0.8759765625
882,0.2,0.0
882,0.225,0.0029296875
882,0.25,0.0
882,0.275,0.7119140625
882,0.3,0.8740234375
883,0.2,0.0
883,0.225,0.001953125
883,0.25,0.01953125
883,0.275,0.7158203125
883,0.3,0.873046875
884,0.2,0.0
884,0.225,0.0
884,0.25,0.0126953125
884,0.275,0.5986328125
884,0.3,0.8720703125
885,0.2,0.0
885,0.225,0.0
885,0.25,0.0224609375
885,0.275,0.7353515625
885,0.3,0.876953125
886,0.2,0.0
886,0.225,0.0048828125
886,0.25,0.00390625
886,0.275,0.5810546875
886,0.3,0.8486328125
887,0.2,0.0009765625
887,0.225,0.0
887,0.25,0.0185546875
887,0.275,0.6845703125
887,0.3,0.8876953125
888,0.2,0.0
888,0.225,0.0
888,0.25,0.0
888,0.275,0.5986328125
888,0.3,0.8740234375
889,0.2,0.0029296875
889,0.225,0.0
889,0.25,0.0126953125
889,0.275,0.6884765625
889,0.3,0.8740234375
890,0.2,0.0
890,0.225,0.0
890,0.25,0.0
890,0.275,0.72265625
890,0.3,0.87109375
891,0.2,0.0
891,0.225,0.0
891,0.25,0.0
891,0.275,0.666015625
891,0.3,0.8662109375
892,0.2,0.0
892,0.225,0.0
892,0.25,0.0
892,0.275,0.701171875
892,0.3,0.853515625
893,0.2,0.0
893,0.225,0.0
893,0.25,0.0244140625
893,0.275,0.7470703125
893,0.3,0.865234375
894,0.2,0.0
894,0.225,0.0
894,0.25,0.0
894,0.275,0.69921875
894,0.3,0.84765625
895,0.2,0.0
895,0.225,0.0
895,0.25,0.099609375
895,0.275,0.6728515625
895,0.3,0.876953125
896,0.2,0.0
896,0.225,0.0
896,0.25,0.033203125
896,0.275,0.7490234375
896,0.3,0.87890625
897,0.2,0.0
897,0.225,0.0
897,0.25,0.00390625
897,0.275,0.7001953125
897,0.3,0.861328125
898,0.2,0.0
898,0.225,0.0
898,0.25,0.0068359375
898,0.275,0.7470703125
898,0.3,0.8818359375
899,0.2,0.0
899,0.225,0.013671875
899,0.25,0.0
899,0.275,0.7158203125
899,0.3,0.8720703125
900,0.2,0.0
900,0.225,0.0
900,0.25,0.005859375
900,0.275,0.6474609375
900,0.3,0.8642578125
901,0.2,0.0
901,0.225,0.0
901,0.25,0.0224609375
901,0.275,0.7216796875
901,0.3,0.84765625
902,0.2,0.0
902,0.225,0.001953125
902,0.25,0.005859375
902,0.275,0.7314453125
902,0.3,0.865234375
903,0.2,0.001953125
903,0.225,0.0068359375
903,0.25,0.021484375
903,0.275,0.681640625
903,0.3,0.875
904,0.2,0.0
904,0.225,0.0
904,0.25,0.0
904,0.275,0.7060546875
904,0.3,0.8701171875
905,0.2,0.0
905,0.225,0.0048828125
905,0.25,0.0068359375
905,0.275,0.6943359375
905,0.3,0.8623046875
906,0.2,0.001953125
906,0.225,0.0009765625
906,0.25,0.01171875
906,0.275,0.681640625
906,0.3,0.875
907,0.2,0.0
907,0.225,0.0009765625
907,0.25,0.0185546875
907,0.275,0.654296875
907,0.3,0.8583984375
908,0.2,0.0
908,0.225,0.0
908,0.25,0.0322265625
908,0.275,0.693359375
908,0.3,0.876953125
909,0.2,0.0
909,0.225,0.0029296875
909,0.25,0.0
909,0.275,0.6953125
909,0.3,0.87890625
910,0.2,0.0
910,0.225,0.0029296875
910,0.25,0.0146484375
910,0.275,0.6875
910,0.3,0.8642578125
911,0.2,0.0
911,0.225,0.0
911,0.25,0.005859375
911,0.275,0.7255859375
911,0.3,0.84765625
912,0.2,0.001953125
912,0.225,0.0078125
912,0.25,0.05859375
912,0.275,0.701171875
912,0.3,0.8623046875
913,0.2,0.0
913,0.225,0.0
913,0.25,0.0
913,0.275,0.7236328125
913,0.3,0.865234375
914,0.2,0.0029296875
914,0.225,0.001953125
914,0.25,0.0078125
914,0.275,0.7177734375
914,0.3,0.8857421875
915,0.2,0.0
915,0.225,0.0
915,0.25,0.0078125
915,0.275,0.6181640625
915,0.3,0.8623046875
916,0.2,0.0
916,0.225,0.0
916,0.25,0.013671875
916,0.275,0.6689453125
916,0.3,0.875
917,0.2,0.0009765625
917,0.225,0.0
917,0.25,0.0087890625
917,0.275,0.6728515625
917,0.3,0.8759765625
918,0.2,0.0
918,0.225,0.0
918,0.25,0.005859375
918,0.275,0.736328125
918,0.3,0.873046875
919,0.2,0.0
919,0.225,0.0
919,0.25,0.0
919,0.275,0.728515625
919,0.3,0.87109375
920,0.2,0.0
920,0.225,0.0009765625
920,0.25,0.0205078125
920,0.275,0.6904296875
920,0.3,0.859375
921,0.2,0.0
921,0.225,0.0
921,0.25,0.0068359375
921,0.275,0.7314453125
921,0.3,0.8701171875
922,0.2,0.0
922,0.225,0.0
922,0.25,0.0283203125
922,0.275,0.69921875
922,0.3,0.84765625
923,0.2,0.0
923,0.225,0.0068359375
923,0.25,0.005859375
923,0.275,0.7333984375
923,0.3,0.875
924,0.2,0.0
924,0.225,0.0
924,0.25,0.0654296875
924,0.275,0.69921875
924,0.3,0.875
925,0.2,0.0
925,0.225,0.0
925,0.25,0.046875
925,0.275,0.7255859375
925,0.3,0.87890625
926,0.2,0.0
926,0.225,0.0
926,0.25,0.013671875
926,0.275,0.6982421875
926,0.3,0.876953125
927,0.2,0.0
927,0.225,0.0
927,0.25,0.0322265625
927,0.275,0.6181640625
927,0.3,0.86328125
928,0.2,0.0
928,0.225,0.0
928,0.25,0.0048828125
928,0.275,0.6875
928,0.3,0.8603515625
929,0.2,0.0
929,0.225,0.0
929,0.25,0.015625
929,0.275,0.68359375
929,0.3,0.8603515625
930,0.2,0.0
930,0.225,0.0009765625
930,0.25,0.0068359375
930,0.275,0.677734375
930,0.3,0.8720703125
931,0.2,0.0
931,0.225,0.0009765625
931,0.25,0.05859375
931,0.275,0.68359375
931,0.3,0.8740234375
932,0.2,0.0
932,0.225,0.0
932,0.25,0.0
932,0.275,0.712890625
932,0.3,0.87890625
933,0.2,0.0
933,0.225,0.0
933,0.25,0.02734375
933,0.275,0.681640625
933,0.3,0.8935546875
934,0.2,0.0
934,0.225,0.0
934,0.25,0.0078125
934,0.275,0.6630859375
934,0.3,0.86328125
935,0.2,0.0
935,0.225,0.0
935,0.25,0.0
935,0.275,0.6376953125
935,0.3,0.8701171875
936,0.2,0.0
936,0.225,0.0029296875
936,0.25,0.0498046875
936,0.275,0.7138671875
936,0.3,0.8603515625
937,0.2,0.0
937,0.225,0.0048828125
937,0.25,0.0048828125
937,0.275,0.666015625
937,0.3,0.8740234375
938,0.2,0.0
938,0.225,0.0
938,0.25,0.0146484375
938,0.275,0.7099609375
938,0.3,0.8779296875
939,0.2,0.0
939,0.225,0.00390625
939,0.25,0.021484375
939,0.275,0.6982421875
939,0.3,0.869140625
940,0.2,0.0
940,0.225,0.0
940,0.25,0.0
940,0.275,0.671875
940,0.3,0.857421875
941,0.2,0.0
941,0.225,0.0
941,0.25,0.0048828125
941,0.275,0.755859375
941,0.3,0.8544921875
942,0.2,0.0
942,0.225,0.0
942,0.25,0.013671875
942,0.275,0.7392578125
942,0.3,0.861328125
943,0.2,0.0029296875
943,0.225,0.0
943,0.25,0.0078125
943,0.275,0.6953125
943,0.3,0.876953125
944,0.2,0.0
944,0.225,0.0
944,0.25,0.017578125
944,0.275,0.7294921875
944,0.3,0.8896484375
945,0.2,0.0
945,0.225,0.0
945,0.25,0.0048828125
945,0.275,0.7412109375
945,0.3,0.8916015625
946,0.2,0.0
946,0.225,0.0029296875
946,0.25,0.0146484375
946,0.275,0.6708984375
946,0.3,0.8779296875
947,0.2,0.0
947,0.225,0.0048828125
947,0.25,0.013671875
947,0.275,0.6728515625
947,0.3,0.876953125
948,0.2,0.0
948,0.225,0.0
948,0.25,0.0205078125
948,0.275,0.73828125
948,0.3,0.8515625
949,0.2,0.0
949,0.225,0.0
949,0.25,0.0830078125
949,0.275,0.7236328125
949,0.3,0.8837890625
950,0.2,0.0029296875
950,0.225,0.0
950,0.25,0.0205078125
950,0.275,0.6826171875
950,0.3,0.8837890625
951,0.2,0.0
951,0.225,0.0
951,0.25,0.0
951,0.275,0.7041015625
951,0.3,0.8818359375
952,0.2,0.0
952,0.225,0.0
952,0.25,0.02734375
952,0.275,0.705078125
952,0.3,0.873046875
953,0.2,0.0
953,0.225,0.0
953,0.25,0.0322265625
953,0.275,0.68359375
953,0.3,0.8662109375
954,0.2,0.0
954,0.225,0.00390625
954,0.25,0.0087890625
954,0.275,0.6513671875
954,0.3,0.865234375
955,0.2,0.0
955,0.225,0.0
955,0.25,0.013671875
955,0.275,0.6923828125
955,0.3,0.8671875
956,0.2,0.0
956,0.225,0.0
956,0.25,0.01171875
956,0.275,0.6728515625
956,0.3,0.8671875
957,0.2,0.0
957,0.225,0.0
957,0.25,0.0146484375
957,0.275,0.7197265625
957,0.3,0.8857421875
958,0.2,0.0
958,0.225,0.0
958,0.25,0.0
958,0.275,0.701171875
958,0.3,0.8701171875
959,0.2,0.0
959,0.225,0.0
959,0.25,0.0
959,0.275,0.6943359375
959,0.3,0.8984375
960,0.2,0.0
960,0.225,0.0
960,0.25,0.005859375
960,0.275,0.701171875
960,0.3,0.8857421875
961,0.2,0.0
961,0.225,0.0029296875
961,0.25,0.0
961,0.275,0.6865234375
961,0.3,0.8837890625
962,0.2,0.0
